Name,Date,Value
Gross fixed capital formation,2021-09,92.5
Gross fixed capital formation,2021-12,97.8
Gross fixed capital formation,2022-03,105.8
Gross fixed capital formation,2022-06,104.8
Gross fixed capital formation,2022-09,104
Gross fixed capital formation,2022-12,101.9
Gross fixed capital formation,2023-03,101.7
Gross fixed capital formation,2023-06,104.1
Gross fixed capital formation,2023-09,98.4
Gross fixed capital formation,2023-12,113.1
Gross fixed capital formation,2024-03,90.9
Gross fixed capital formation,2024-06,98.7
Gross fixed capital formation,2024-09,99.3
Gross fixed capital formation,2024-12,96.3
Gross fixed capital formation,2025-03,109.7
Gross fixed capital formation,2025-06,97
Gross fixed capital formation,2025-09,102
Gross fixed capital formation,2025-12,
Gross fixed capital formation,2026-03,
Gross fixed capital formation,2026-06,
Gross fixed capital formation,2026-09,
Gross fixed capital formation,2026-12,
Change in inventories ans acquisitions less disposals of valuables,,K?szletv?ltoz?s ?s ?rt?kt?rgyak nett? beszerz?se
Change in inventories ans acquisitions less disposals of valuables,Date (formatted),Modificarea stocurilor ?i achizi?iile minus ced?rile de obiecte de valoare
Change in inventories ans acquisitions less disposals of valuables,1995-03,
Change in inventories ans acquisitions less disposals of valuables,1995-06,
Change in inventories ans acquisitions less disposals of valuables,1995-09,
Change in inventories ans acquisitions less disposals of valuables,1995-12,
Change in inventories ans acquisitions less disposals of valuables,1996-03,
Change in inventories ans acquisitions less disposals of valuables,1996-06,
Change in inventories ans acquisitions less disposals of valuables,1996-09,
Change in inventories ans acquisitions less disposals of valuables,1996-12,
Change in inventories ans acquisitions less disposals of valuables,1997-03,
Change in inventories ans acquisitions less disposals of valuables,1997-06,
Change in inventories ans acquisitions less disposals of valuables,1997-09,
Change in inventories ans acquisitions less disposals of valuables,1997-12,
Change in inventories ans acquisitions less disposals of valuables,1998-03,
Change in inventories ans acquisitions less disposals of valuables,1998-06,
Change in inventories ans acquisitions less disposals of valuables,1998-09,
Change in inventories ans acquisitions less disposals of valuables,1998-12,
Change in inventories ans acquisitions less disposals of valuables,1999-03,
Change in inventories ans acquisitions less disposals of valuables,1999-06,
Change in inventories ans acquisitions less disposals of valuables,1999-09,
Change in inventories ans acquisitions less disposals of valuables,1999-12,
Change in inventories ans acquisitions less disposals of valuables,2000-03,
Change in inventories ans acquisitions less disposals of valuables,2000-06,
Change in inventories ans acquisitions less disposals of valuables,2000-09,
Change in inventories ans acquisitions less disposals of valuables,2000-12,
Change in inventories ans acquisitions less disposals of valuables,2001-03,
Change in inventories ans acquisitions less disposals of valuables,2001-06,
Change in inventories ans acquisitions less disposals of valuables,2001-09,
Change in inventories ans acquisitions less disposals of valuables,2001-12,
Change in inventories ans acquisitions less disposals of valuables,2002-03,
Change in inventories ans acquisitions less disposals of valuables,2002-06,
Change in inventories ans acquisitions less disposals of valuables,2002-09,
Change in inventories ans acquisitions less disposals of valuables,2002-12,
Change in inventories ans acquisitions less disposals of valuables,2003-03,
Change in inventories ans acquisitions less disposals of valuables,2003-06,
Change in inventories ans acquisitions less disposals of valuables,2003-09,
Change in inventories ans acquisitions less disposals of valuables,2003-12,
Change in inventories ans acquisitions less disposals of valuables,2004-03,
Change in inventories ans acquisitions less disposals of valuables,2004-06,
Change in inventories ans acquisitions less disposals of valuables,2004-09,
Change in inventories ans acquisitions less disposals of valuables,2004-12,
Change in inventories ans acquisitions less disposals of valuables,2005-03,
Change in inventories ans acquisitions less disposals of valuables,2005-06,
Change in inventories ans acquisitions less disposals of valuables,2005-09,
Change in inventories ans acquisitions less disposals of valuables,2005-12,
Change in inventories ans acquisitions less disposals of valuables,2006-03,
Change in inventories ans acquisitions less disposals of valuables,2006-06,
Change in inventories ans acquisitions less disposals of valuables,2006-09,
Change in inventories ans acquisitions less disposals of valuables,2006-12,
Change in inventories ans acquisitions less disposals of valuables,2007-03,
Change in inventories ans acquisitions less disposals of valuables,2007-06,
Change in inventories ans acquisitions less disposals of valuables,2007-09,
Change in inventories ans acquisitions less disposals of valuables,2007-12,
Change in inventories ans acquisitions less disposals of valuables,2008-03,
Change in inventories ans acquisitions less disposals of valuables,2008-06,
Change in inventories ans acquisitions less disposals of valuables,2008-09,
Change in inventories ans acquisitions less disposals of valuables,2008-12,
Change in inventories ans acquisitions less disposals of valuables,2009-03,
Change in inventories ans acquisitions less disposals of valuables,2009-06,
Change in inventories ans acquisitions less disposals of valuables,2009-09,
Change in inventories ans acquisitions less disposals of valuables,2009-12,
Change in inventories ans acquisitions less disposals of valuables,2010-03,
Change in inventories ans acquisitions less disposals of valuables,2010-06,
Change in inventories ans acquisitions less disposals of valuables,2010-09,
Change in inventories ans acquisitions less disposals of valuables,2010-12,
Change in inventories ans acquisitions less disposals of valuables,2011-03,
Change in inventories ans acquisitions less disposals of valuables,2011-06,
Change in inventories ans acquisitions less disposals of valuables,2011-09,
Change in inventories ans acquisitions less disposals of valuables,2011-12,
Change in inventories ans acquisitions less disposals of valuables,2012-03,
Change in inventories ans acquisitions less disposals of valuables,2012-06,
Change in inventories ans acquisitions less disposals of valuables,2012-09,
Change in inventories ans acquisitions less disposals of valuables,2012-12,
Change in inventories ans acquisitions less disposals of valuables,2013-03,
Change in inventories ans acquisitions less disposals of valuables,2013-06,
Change in inventories ans acquisitions less disposals of valuables,2013-09,
Change in inventories ans acquisitions less disposals of valuables,2013-12,
Change in inventories ans acquisitions less disposals of valuables,2014-03,
Change in inventories ans acquisitions less disposals of valuables,2014-06,
Change in inventories ans acquisitions less disposals of valuables,2014-09,
Change in inventories ans acquisitions less disposals of valuables,2014-12,
Change in inventories ans acquisitions less disposals of valuables,2015-03,
Change in inventories ans acquisitions less disposals of valuables,2015-06,
Change in inventories ans acquisitions less disposals of valuables,2015-09,
Change in inventories ans acquisitions less disposals of valuables,2015-12,
Change in inventories ans acquisitions less disposals of valuables,2016-03,
Change in inventories ans acquisitions less disposals of valuables,2016-06,
Change in inventories ans acquisitions less disposals of valuables,2016-09,
Change in inventories ans acquisitions less disposals of valuables,2016-12,
Change in inventories ans acquisitions less disposals of valuables,2017-03,
Change in inventories ans acquisitions less disposals of valuables,2017-06,
Change in inventories ans acquisitions less disposals of valuables,2017-09,
Change in inventories ans acquisitions less disposals of valuables,2017-12,
Change in inventories ans acquisitions less disposals of valuables,2018-03,
Change in inventories ans acquisitions less disposals of valuables,2018-06,
Change in inventories ans acquisitions less disposals of valuables,2018-09,
Change in inventories ans acquisitions less disposals of valuables,2018-12,
Change in inventories ans acquisitions less disposals of valuables,2019-03,
Change in inventories ans acquisitions less disposals of valuables,2019-06,
Change in inventories ans acquisitions less disposals of valuables,2019-09,
Change in inventories ans acquisitions less disposals of valuables,2019-12,
Change in inventories ans acquisitions less disposals of valuables,2020-03,
Change in inventories ans acquisitions less disposals of valuables,2020-06,
Change in inventories ans acquisitions less disposals of valuables,2020-09,
Change in inventories ans acquisitions less disposals of valuables,2020-12,
Change in inventories ans acquisitions less disposals of valuables,2021-03,
Change in inventories ans acquisitions less disposals of valuables,2021-06,
Change in inventories ans acquisitions less disposals of valuables,2021-09,
Change in inventories ans acquisitions less disposals of valuables,2021-12,
Change in inventories ans acquisitions less disposals of valuables,2022-03,
Change in inventories ans acquisitions less disposals of valuables,2022-06,
Change in inventories ans acquisitions less disposals of valuables,2022-09,
Change in inventories ans acquisitions less disposals of valuables,2022-12,
Change in inventories ans acquisitions less disposals of valuables,2023-03,
Change in inventories ans acquisitions less disposals of valuables,2023-06,
Change in inventories ans acquisitions less disposals of valuables,2023-09,
Change in inventories ans acquisitions less disposals of valuables,2023-12,
Change in inventories ans acquisitions less disposals of valuables,2024-03,
Change in inventories ans acquisitions less disposals of valuables,2024-06,
Change in inventories ans acquisitions less disposals of valuables,2024-09,
Change in inventories ans acquisitions less disposals of valuables,2024-12,
Change in inventories ans acquisitions less disposals of valuables,2025-03,
Change in inventories ans acquisitions less disposals of valuables,2025-06,
Change in inventories ans acquisitions less disposals of valuables,2025-09,
Change in inventories ans acquisitions less disposals of valuables,2025-12,
Change in inventories ans acquisitions less disposals of valuables,2026-03,
Change in inventories ans acquisitions less disposals of valuables,2026-06,
Change in inventories ans acquisitions less disposals of valuables,2026-09,
Change in inventories ans acquisitions less disposals of valuables,2026-12,
External balance of goods and services,,?ruk ?s szolg?ltat?sok k?ls? egyenlege
External balance of goods and services,Date (formatted),Balan?a extern? a bunurilor ?i serviciilor
External balance of goods and services,1995-03,
External balance of goods and services,1995-06,
External balance of goods and services,1995-09,
External balance of goods and services,1995-12,
External balance of goods and services,1996-03,
External balance of goods and services,1996-06,
External balance of goods and services,1996-09,
External balance of goods and services,1996-12,
External balance of goods and services,1997-03,
External balance of goods and services,1997-06,
External balance of goods and services,1997-09,
External balance of goods and services,1997-12,
External balance of goods and services,1998-03,
External balance of goods and services,1998-06,
External balance of goods and services,1998-09,
External balance of goods and services,1998-12,
External balance of goods and services,1999-03,
External balance of goods and services,1999-06,
External balance of goods and services,1999-09,
External balance of goods and services,1999-12,
External balance of goods and services,2000-03,
External balance of goods and services,2000-06,
External balance of goods and services,2000-09,
External balance of goods and services,2000-12,
External balance of goods and services,2001-03,
External balance of goods and services,2001-06,
External balance of goods and services,2001-09,
External balance of goods and services,2001-12,
External balance of goods and services,2002-03,
External balance of goods and services,2002-06,
External balance of goods and services,2002-09,
External balance of goods and services,2002-12,
External balance of goods and services,2003-03,
External balance of goods and services,2003-06,
External balance of goods and services,2003-09,
External balance of goods and services,2003-12,
External balance of goods and services,2004-03,
External balance of goods and services,2004-06,
External balance of goods and services,2004-09,
External balance of goods and services,2004-12,
External balance of goods and services,2005-03,
External balance of goods and services,2005-06,
External balance of goods and services,2005-09,
External balance of goods and services,2005-12,
External balance of goods and services,2006-03,
External balance of goods and services,2006-06,
External balance of goods and services,2006-09,
External balance of goods and services,2006-12,
External balance of goods and services,2007-03,
External balance of goods and services,2007-06,
External balance of goods and services,2007-09,
External balance of goods and services,2007-12,
External balance of goods and services,2008-03,
External balance of goods and services,2008-06,
External balance of goods and services,2008-09,
External balance of goods and services,2008-12,
External balance of goods and services,2009-03,
External balance of goods and services,2009-06,
External balance of goods and services,2009-09,
External balance of goods and services,2009-12,
External balance of goods and services,2010-03,
External balance of goods and services,2010-06,
External balance of goods and services,2010-09,
External balance of goods and services,2010-12,
External balance of goods and services,2011-03,
External balance of goods and services,2011-06,
External balance of goods and services,2011-09,
External balance of goods and services,2011-12,
External balance of goods and services,2012-03,
External balance of goods and services,2012-06,
External balance of goods and services,2012-09,
External balance of goods and services,2012-12,
External balance of goods and services,2013-03,
External balance of goods and services,2013-06,
External balance of goods and services,2013-09,
External balance of goods and services,2013-12,
External balance of goods and services,2014-03,
External balance of goods and services,2014-06,
External balance of goods and services,2014-09,
External balance of goods and services,2014-12,
External balance of goods and services,2015-03,
External balance of goods and services,2015-06,
External balance of goods and services,2015-09,
External balance of goods and services,2015-12,
External balance of goods and services,2016-03,
External balance of goods and services,2016-06,
External balance of goods and services,2016-09,
External balance of goods and services,2016-12,
External balance of goods and services,2017-03,
External balance of goods and services,2017-06,
External balance of goods and services,2017-09,
External balance of goods and services,2017-12,
External balance of goods and services,2018-03,
External balance of goods and services,2018-06,
External balance of goods and services,2018-09,
External balance of goods and services,2018-12,
External balance of goods and services,2019-03,
External balance of goods and services,2019-06,
External balance of goods and services,2019-09,
External balance of goods and services,2019-12,
External balance of goods and services,2020-03,
External balance of goods and services,2020-06,
External balance of goods and services,2020-09,
External balance of goods and services,2020-12,
External balance of goods and services,2021-03,
External balance of goods and services,2021-06,
External balance of goods and services,2021-09,
External balance of goods and services,2021-12,
External balance of goods and services,2022-03,
External balance of goods and services,2022-06,
External balance of goods and services,2022-09,
External balance of goods and services,2022-12,
External balance of goods and services,2023-03,
External balance of goods and services,2023-06,
External balance of goods and services,2023-09,
External balance of goods and services,2023-12,
External balance of goods and services,2024-03,
External balance of goods and services,2024-06,
External balance of goods and services,2024-09,
External balance of goods and services,2024-12,
External balance of goods and services,2025-03,
External balance of goods and services,2025-06,
External balance of goods and services,2025-09,
External balance of goods and services,2025-12,
External balance of goods and services,2026-03,
External balance of goods and services,2026-06,
External balance of goods and services,2026-09,
External balance of goods and services,2026-12,
Exports of goods and services,,?ruk ?s szolg?ltat?sok exportja
Exports of goods and services,Date (formatted),Exporturi de bunuri ?i servicii
Exports of goods and services,1995-03,
Exports of goods and services,1995-06,108.8
Exports of goods and services,1995-09,107.6
Exports of goods and services,1995-12,113.2
Exports of goods and services,1996-03,90.5
Exports of goods and services,1996-06,100.7
Exports of goods and services,1996-09,99.9
Exports of goods and services,1996-12,103.5
Exports of goods and services,1997-03,105.3
Exports of goods and services,1997-06,105.3
Exports of goods and services,1997-09,99.3
Exports of goods and services,1997-12,97.1
Exports of goods and services,1998-03,98.9
Exports of goods and services,1998-06,106.7
Exports of goods and services,1998-09,92.6
Exports of goods and services,1998-12,99.2
Exports of goods and services,1999-03,105.2
Exports of goods and services,1999-06,99.7
Exports of goods and services,1999-09,107.3
Exports of goods and services,1999-12,106.2
Exports of goods and services,2000-03,58.1
Exports of goods and services,2000-06,128.4
Exports of goods and services,2000-09,108.7
Exports of goods and services,2000-12,107.5
Exports of goods and services,2001-03,95.7
Exports of goods and services,2001-06,100.4
Exports of goods and services,2001-09,109.8
Exports of goods and services,2001-12,92.2
Exports of goods and services,2002-03,107.2
Exports of goods and services,2002-06,109.8
Exports of goods and services,2002-09,112.3
Exports of goods and services,2002-12,90.1
Exports of goods and services,2003-03,105.1
Exports of goods and services,2003-06,98.2
Exports of goods and services,2003-09,105.6
Exports of goods and services,2003-12,106.5
Exports of goods and services,2004-03,102.6
Exports of goods and services,2004-06,104.7
Exports of goods and services,2004-09,96.6
Exports of goods and services,2004-12,108.4
Exports of goods and services,2005-03,100.9
Exports of goods and services,2005-06,98.5
Exports of goods and services,2005-09,108.1
Exports of goods and services,2005-12,98.9
Exports of goods and services,2006-03,104.7
Exports of goods and services,2006-06,101.4
Exports of goods and services,2006-09,104.9
Exports of goods and services,2006-12,101.9
Exports of goods and services,2007-03,116.1
Exports of goods and services,2007-06,96.2
Exports of goods and services,2007-09,98.6
Exports of goods and services,2007-12,114.7
Exports of goods and services,2008-03,108.6
Exports of goods and services,2008-06,101.1
Exports of goods and services,2008-09,94
Exports of goods and services,2008-12,93.4
Exports of goods and services,2009-03,97.1
Exports of goods and services,2009-06,103.5
Exports of goods and services,2009-09,104.7
Exports of goods and services,2009-12,101
Exports of goods and services,2010-03,101.2
Exports of goods and services,2010-06,109.7
Exports of goods and services,2010-09,102.2
Exports of goods and services,2010-12,105.2
Exports of goods and services,2011-03,99.3
Exports of goods and services,2011-06,101.9
Exports of goods and services,2011-09,105.2
Exports of goods and services,2011-12,104.3
Exports of goods and services,2012-03,95.5
Exports of goods and services,2012-06,98.7
Exports of goods and services,2012-09,99.3
Exports of goods and services,2012-12,103.4
Exports of goods and services,2013-03,108.8
Exports of goods and services,2013-06,105.4
Exports of goods and services,2013-09,107.1
Exports of goods and services,2013-12,104
Exports of goods and services,2014-03,99.3
Exports of goods and services,2014-06,99.7
Exports of goods and services,2014-09,102.6
Exports of goods and services,2014-12,101
Exports of goods and services,2015-03,103.1
Exports of goods and services,2015-06,99.3
Exports of goods and services,2015-09,100.2
Exports of goods and services,2015-12,99.5
Exports of goods and services,2016-03,112
Exports of goods and services,2016-06,104.1
Exports of goods and services,2016-09,101.2
Exports of goods and services,2016-12,102.4
Exports of goods and services,2017-03,101.5
Exports of goods and services,2017-06,101.8
Exports of goods and services,2017-09,102.5
Exports of goods and services,2017-12,100.2
Exports of goods and services,2018-03,102.2
Exports of goods and services,2018-06,101.4
Exports of goods and services,2018-09,99.9
Exports of goods and services,2018-12,100.3
Exports of goods and services,2019-03,103.1
Exports of goods and services,2019-06,100.9
Exports of goods and services,2019-09,101.7
Exports of goods and services,2019-12,100.2
Exports of goods and services,2020-03,97
Exports of goods and services,2020-06,73
Exports of goods and services,2020-09,131.2
Exports of goods and services,2020-12,104.6
Exports of goods and services,2021-03,102
Exports of goods and services,2021-06,100.7
Exports of goods and services,2021-09,100.2
Exports of goods and services,2021-12,104.3
Exports of goods and services,2022-03,101
Exports of goods and services,2022-06,103.5
Exports of goods and services,2022-09,104.4
Exports of goods and services,2022-12,98.9
Exports of goods and services,2023-03,94.7
Exports of goods and services,2023-06,102.8
Exports of goods and services,2023-09,100.1
Exports of goods and services,2023-12,99.5
Exports of goods and services,2024-03,99.4
Exports of goods and services,2024-06,98.1
Exports of goods and services,2024-09,98.8
Exports of goods and services,2024-12,98.9
Exports of goods and services,2025-03,104.7
Exports of goods and services,2025-06,101.6
Exports of goods and services,2025-09,100.4
Exports of goods and services,2025-12,
Exports of goods and services,2026-03,
Exports of goods and services,2026-06,
Exports of goods and services,2026-09,
Exports of goods and services,2026-12,
Exports of goods,,?ruk exportja
Exports of goods,Date (formatted),Exporturi de bunuri
Exports of goods,1995-03,
Exports of goods,1995-06,108.3
Exports of goods,1995-09,107.5
Exports of goods,1995-12,114
Exports of goods,1996-03,92
Exports of goods,1996-06,98.2
Exports of goods,1996-09,98.2
Exports of goods,1996-12,102
Exports of goods,1997-03,110.3
Exports of goods,1997-06,101.6
Exports of goods,1997-09,100.5
Exports of goods,1997-12,97.6
Exports of goods,1998-03,103.2
Exports of goods,1998-06,100.5
Exports of goods,1998-09,97.6
Exports of goods,1998-12,98.7
Exports of goods,1999-03,108.7
Exports of goods,1999-06,87.8
Exports of goods,1999-09,116.9
Exports of goods,1999-12,105.6
Exports of goods,2000-03,52.5
Exports of goods,2000-06,111.7
Exports of goods,2000-09,97.7
Exports of goods,2000-12,111.4
Exports of goods,2001-03,90
Exports of goods,2001-06,104.2
Exports of goods,2001-09,107.2
Exports of goods,2001-12,93
Exports of goods,2002-03,107.4
Exports of goods,2002-06,116.1
Exports of goods,2002-09,111.5
Exports of goods,2002-12,94.2
Exports of goods,2003-03,106.6
Exports of goods,2003-06,97.1
Exports of goods,2003-09,101.2
Exports of goods,2003-12,120
Exports of goods,2004-03,95.4
Exports of goods,2004-06,106.7
Exports of goods,2004-09,95.5
Exports of goods,2004-12,111.4
Exports of goods,2005-03,104
Exports of goods,2005-06,97.8
Exports of goods,2005-09,109
Exports of goods,2005-12,95.4
Exports of goods,2006-03,106.1
Exports of goods,2006-06,100.8
Exports of goods,2006-09,105.7
Exports of goods,2006-12,99.9
Exports of goods,2007-03,131.4
Exports of goods,2007-06,98.6
Exports of goods,2007-09,101.8
Exports of goods,2007-12,116.1
Exports of goods,2008-03,111
Exports of goods,2008-06,99.8
Exports of goods,2008-09,91.5
Exports of goods,2008-12,89.7
Exports of goods,2009-03,100.8
Exports of goods,2009-06,106.8
Exports of goods,2009-09,108
Exports of goods,2009-12,103.8
Exports of goods,2010-03,101.1
Exports of goods,2010-06,113.3
Exports of goods,2010-09,102.4
Exports of goods,2010-12,108.8
Exports of goods,2011-03,96.9
Exports of goods,2011-06,102.3
Exports of goods,2011-09,106.2
Exports of goods,2011-12,102.5
Exports of goods,2012-03,97.3
Exports of goods,2012-06,98
Exports of goods,2012-09,98.3
Exports of goods,2012-12,102.6
Exports of goods,2013-03,104.7
Exports of goods,2013-06,104.6
Exports of goods,2013-09,109.9
Exports of goods,2013-12,105
Exports of goods,2014-03,98.1
Exports of goods,2014-06,98.9
Exports of goods,2014-09,103
Exports of goods,2014-12,100.8
Exports of goods,2015-03,104.3
Exports of goods,2015-06,99.1
Exports of goods,2015-09,101
Exports of goods,2015-12,97.1
Exports of goods,2016-03,114
Exports of goods,2016-06,106.3
Exports of goods,2016-09,100.1
Exports of goods,2016-12,101.7
Exports of goods,2017-03,102.7
Exports of goods,2017-06,102.1
Exports of goods,2017-09,101.7
Exports of goods,2017-12,101.1
Exports of goods,2018-03,102.2
Exports of goods,2018-06,101
Exports of goods,2018-09,99
Exports of goods,2018-12,99
Exports of goods,2019-03,102.6
Exports of goods,2019-06,99.4
Exports of goods,2019-09,101.2
Exports of goods,2019-12,99.9
Exports of goods,2020-03,98.1
Exports of goods,2020-06,70.9
Exports of goods,2020-09,140.4
Exports of goods,2020-12,105
Exports of goods,2021-03,101
Exports of goods,2021-06,98.4
Exports of goods,2021-09,98.4
Exports of goods,2021-12,104.1
Exports of goods,2022-03,98.9
Exports of goods,2022-06,101.3
Exports of goods,2022-09,107.9
Exports of goods,2022-12,97.5
Exports of goods,2023-03,92.5
Exports of goods,2023-06,105.5
Exports of goods,2023-09,102
Exports of goods,2023-12,97.7
Exports of goods,2024-03,102.6
Exports of goods,2024-06,98.1
Exports of goods,2024-09,95.5
Exports of goods,2024-12,101.5
Exports of goods,2025-03,103.2
Exports of goods,2025-06,102.3
Exports of goods,2025-09,102.3
Exports of goods,2025-12,
Exports of goods,2026-03,
Exports of goods,2026-06,
Exports of goods,2026-09,
Exports of goods,2026-12,
Exports of services,,Szolg?ltat?sok exportja
Exports of services,Date (formatted),Exporturi de servicii
Exports of services,1995-03,
Exports of services,1995-06,95.4
Exports of services,1995-09,101.7
Exports of services,1995-12,110.3
Exports of services,1996-03,97.2
Exports of services,1996-06,102.8
Exports of services,1996-09,104.4
Exports of services,1996-12,110.6
Exports of services,1997-03,97.9
Exports of services,1997-06,104.4
Exports of services,1997-09,100.7
Exports of services,1997-12,92.9
Exports of services,1998-03,98.3
Exports of services,1998-06,99.9
Exports of services,1998-09,82.1
Exports of services,1998-12,100.3
Exports of services,1999-03,122.5
Exports of services,1999-06,107.2
Exports of services,1999-09,90.4
Exports of services,1999-12,115.8
Exports of services,2000-03,93.5
Exports of services,2000-06,129
Exports of services,2000-09,123.9
Exports of services,2000-12,113.6
Exports of services,2001-03,100.9
Exports of services,2001-06,94.2
Exports of services,2001-09,108.8
Exports of services,2001-12,99.3
Exports of services,2002-03,103.2
Exports of services,2002-06,102
Exports of services,2002-09,111.1
Exports of services,2002-12,89.9
Exports of services,2003-03,100.8
Exports of services,2003-06,99
Exports of services,2003-09,107.4
Exports of services,2003-12,95.6
Exports of services,2004-03,111.1
Exports of services,2004-06,103
Exports of services,2004-09,95.4
Exports of services,2004-12,108.4
Exports of services,2005-03,95.9
Exports of services,2005-06,98.5
Exports of services,2005-09,108.1
Exports of services,2005-12,101.2
Exports of services,2006-03,105.2
Exports of services,2006-06,102
Exports of services,2006-09,105.4
Exports of services,2006-12,99.7
Exports of services,2007-03,98.9
Exports of services,2007-06,90.7
Exports of services,2007-09,92.2
Exports of services,2007-12,106.3
Exports of services,2008-03,105.9
Exports of services,2008-06,106.5
Exports of services,2008-09,99.1
Exports of services,2008-12,100.7
Exports of services,2009-03,90
Exports of services,2009-06,97.3
Exports of services,2009-09,94
Exports of services,2009-12,95
Exports of services,2010-03,96.8
Exports of services,2010-06,100.2
Exports of services,2010-09,99.3
Exports of services,2010-12,98.6
Exports of services,2011-03,99.5
Exports of services,2011-06,102.6
Exports of services,2011-09,101.1
Exports of services,2011-12,123.4
Exports of services,2012-03,79
Exports of services,2012-06,103.7
Exports of services,2012-09,106.3
Exports of services,2012-12,112.2
Exports of services,2013-03,117.3
Exports of services,2013-06,105.4
Exports of services,2013-09,103
Exports of services,2013-12,101.4
Exports of services,2014-03,101
Exports of services,2014-06,102.3
Exports of services,2014-09,103.8
Exports of services,2014-12,99.8
Exports of services,2015-03,99.8
Exports of services,2015-06,100.3
Exports of services,2015-09,98.4
Exports of services,2015-12,104.4
Exports of services,2016-03,106.8
Exports of services,2016-06,100.7
Exports of services,2016-09,102.9
Exports of services,2016-12,102.6
Exports of services,2017-03,99.6
Exports of services,2017-06,102.5
Exports of services,2017-09,103.5
Exports of services,2017-12,95.8
Exports of services,2018-03,104.4
Exports of services,2018-06,103.3
Exports of services,2018-09,101.3
Exports of services,2018-12,102.2
Exports of services,2019-03,106.9
Exports of services,2019-06,103.6
Exports of services,2019-09,101.7
Exports of services,2019-12,101.8
Exports of services,2020-03,95.1
Exports of services,2020-06,78
Exports of services,2020-09,109.1
Exports of services,2020-12,104.9
Exports of services,2021-03,105
Exports of services,2021-06,105.9
Exports of services,2021-09,104.6
Exports of services,2021-12,105.3
Exports of services,2022-03,104.9
Exports of services,2022-06,108.6
Exports of services,2022-09,100
Exports of services,2022-12,99.7
Exports of services,2023-03,99
Exports of services,2023-06,97.5
Exports of services,2023-09,99.4
Exports of services,2023-12,98.3
Exports of services,2024-03,95.2
Exports of services,2024-06,98
Exports of services,2024-09,109.8
Exports of services,2024-12,85.9
Exports of services,2025-03,115.7
Exports of services,2025-06,99
Exports of services,2025-09,98.6
Exports of services,2025-12,
Exports of services,2026-03,
Exports of services,2026-06,
Exports of services,2026-09,
Exports of services,2026-12,
Imports of goods and services,,?ruk ?s szolg?ltat?sok importja
Imports of goods and services,Date (formatted),Importuri de bunuri ?i servicii
Imports of goods and services,1995-03,
Imports of goods and services,1995-06,109.6
Imports of goods and services,1995-09,101.9
Imports of goods and services,1995-12,103.3
Imports of goods and services,1996-03,102.6
Imports of goods and services,1996-06,97.9
Imports of goods and services,1996-09,102.7
Imports of goods and services,1996-12,103.5
Imports of goods and services,1997-03,100.7
Imports of goods and services,1997-06,102
Imports of goods and services,1997-09,106.8
Imports of goods and services,1997-12,104.2
Imports of goods and services,1998-03,88.8
Imports of goods and services,1998-06,128
Imports of goods and services,1998-09,96.1
Imports of goods and services,1998-12,96.5
Imports of goods and services,1999-03,95.6
Imports of goods and services,1999-06,97.7
Imports of goods and services,1999-09,94.3
Imports of goods and services,1999-12,115.5
Imports of goods and services,2000-03,69.1
Imports of goods and services,2000-06,126.7
Imports of goods and services,2000-09,103.3
Imports of goods and services,2000-12,105
Imports of goods and services,2001-03,108.4
Imports of goods and services,2001-06,103.8
Imports of goods and services,2001-09,98.2
Imports of goods and services,2001-12,102.6
Imports of goods and services,2002-03,100.5
Imports of goods and services,2002-06,104.4
Imports of goods and services,2002-09,114.1
Imports of goods and services,2002-12,90.8
Imports of goods and services,2003-03,107.7
Imports of goods and services,2003-06,106.4
Imports of goods and services,2003-09,105.3
Imports of goods and services,2003-12,107.8
Imports of goods and services,2004-03,105.7
Imports of goods and services,2004-06,106.4
Imports of goods and services,2004-09,104.5
Imports of goods and services,2004-12,101.2
Imports of goods and services,2005-03,107.2
Imports of goods and services,2005-06,103.3
Imports of goods and services,2005-09,106.3
Imports of goods and services,2005-12,103.9
Imports of goods and services,2006-03,104.2
Imports of goods and services,2006-06,107.5
Imports of goods and services,2006-09,109.5
Imports of goods and services,2006-12,110.7
Imports of goods and services,2007-03,118.8
Imports of goods and services,2007-06,98.5
Imports of goods and services,2007-09,104.2
Imports of goods and services,2007-12,111.4
Imports of goods and services,2008-03,107.1
Imports of goods and services,2008-06,99.6
Imports of goods and services,2008-09,94.9
Imports of goods and services,2008-12,88.1
Imports of goods and services,2009-03,85
Imports of goods and services,2009-06,102.8
Imports of goods and services,2009-09,107.9
Imports of goods and services,2009-12,98
Imports of goods and services,2010-03,104.9
Imports of goods and services,2010-06,106.3
Imports of goods and services,2010-09,98.3
Imports of goods and services,2010-12,103.7
Imports of goods and services,2011-03,100.2
Imports of goods and services,2011-06,105.5
Imports of goods and services,2011-09,102.6
Imports of goods and services,2011-12,101.2
Imports of goods and services,2012-03,94
Imports of goods and services,2012-06,101.7
Imports of goods and services,2012-09,98.8
Imports of goods and services,2012-12,100.6
Imports of goods and services,2013-03,101.3
Imports of goods and services,2013-06,105.8
Imports of goods and services,2013-09,105.5
Imports of goods and services,2013-12,99.7
Imports of goods and services,2014-03,101.9
Imports of goods and services,2014-06,98.3
Imports of goods and services,2014-09,105.1
Imports of goods and services,2014-12,106
Imports of goods and services,2015-03,100.7
Imports of goods and services,2015-06,98.9
Imports of goods and services,2015-09,103.2
Imports of goods and services,2015-12,101.6
Imports of goods and services,2016-03,108.9
